113.9790388,13.29144765,728.359266,5.53E-10,-8.33E-10,-0.417754764
96.67585548,11.45798407,735.4852251,-4.92E-10,8.71E-10,-0.334310917
96.78699185,10.75667881,735.0604883,4.68E-18,-2.81E-17,-0.330599202
92.53755765,9.594924082,737.0929081,4.53E-10,-8.92E-10,-0.301746655
91.02240123,8.992307995,737.4239363,-6.58E-17,1.42E-16,-0.278823245
92.7007645,9.664889807,736.7680359,6.37E-17,-1.47E-16,-0.255746772
96.54028798,10.29197273,734.3048606,1.04E-16,-2.11E-16,-0.271901521
99.03395974,10.77121481,733.3727815,-3.10E-18,2.42E-17,-0.254613401
107.8466992,12.27955366,728.7969945,1.46E-18,-1.03E-17,-0.282850099
112.0713137,14.37920067,727.0122338,-4.15E-10,9.10E-10,-0.247475154
100.2929252,12.68881883,731.3775529,2.16E-19,-2.03E-18,-0.21163259
78.93529251,10.22466133,738.8793886,-5.66E-17,1.46E-16,-0.176572262
54.49474033,6.040071708,747.3348921,-1.26E-17,6.55E-17,-0.024990384
40.00934049,2.814769588,751.0737217,-2.66E-17,1.47E-16,0.03175783
38.61887072,3.018828528,751.8385023,9.45E-18,-4.22E-17,0.056836636
39.38298127,2.866880099,751.5359402,2.26E-17,-1.44E-16,0.064823887
57.80257329,8.525705993,747.669788,-1.56E-17,1.04E-16,0.094326623
75.78812303,13.03277139,735.9879739,-3.93E-10,9.20E-10,-0.155213967
58.80887978,7.888758195,742.6671525,-3.06E-17,8.60E-17,-0.08051471
65.37742154,10.09331515,741.2353431,4.52E-17,-1.36E-16,-0.06440679
40.66933416,3.704952907,747.7015018,6.83E-17,-2.40E-16,-0.040971339
58.82317979,8.31927932,742.9043273,-2.58E-17,9.96E-17,-0.022940645
64.57449523,10.33441847,740.2557384,-8.72E-20,4.17E-18,-0.041764321
55.71476591,9.593564314,742.3955538,-1.33E-17,5.29E-17,0.007518238
72.24748847,12.70618495,736.8318508,-1.51E-17,4.47E-17,-0.063501691
73.41221574,11.49128179,736.1380773,2.91E-17,-1.05E-16,-0.066500039
72.57705366,10.9313815,735.4513227,-1.46E-19,5.14E-18,-0.056891569
74.89168936,10.4905203,734.4130619,2.88E-10,-9.58E-10,-0.073891948
78.21548737,10.4868547,732.8923041,4.13E-17,-1.36E-16,-0.067103767
82.93541672,10.65863289,730.6918297,2.57E-10,-9.66E-10,-0.060722436
86.15357641,10.88485657,729.1341735,-3.90E-17,1.44E-16,-0.062183128
89.85945704,13.36893691,727.0212324,9.23E-19,-3.43E-17,-0.053799499
94.19222788,12.54586071,724.6389763,-3.88E-17,1.21E-16,-0.063136926
104.3072576,13.25284163,719.5037362,2.62E-10,-9.65E-10,-0.081637108
110.0486357,14.17871987,716.3665819,-9.63E-19,2.30E-17,-0.083666635
113.225553,15.08229547,714.3643772,1.92E-10,-9.81E-10,-0.007727579
120.4772748,16.16383513,709.7002002,4.96E-17,-2.47E-16,-0.026076021
121.0697835,15.76238518,708.8911151,3.59E-17,-1.62E-16,-0.050431698
122.5218769,17.03134136,707.7988299,-4.57E-19,2.03E-17,-0.044776179
124.0294357,16.51380965,707.3560364,7.44E-17,-2.86E-16,-0.060835582
125.5167516,19.82055182,706.5772986,3.86E-17,-1.49E-16,-0.045259759
126.858456,16.75019171,707.0277676,2.02E-18,-2.71E-17,-0.148403813
129.1388905,16.20009323,705.5923203,3.11E-10,-9.50E-10,-0.14534803
123.4921856,15.42136033,711.4617366,2.29E-20,6.00E-18,0.007634427
128.5421325,15.50488322,707.4124069,9.98E-19,-1.73E-17,-0.115118598
126.7178812,14.15455212,708.0974163,3.22E-21,-1.90E-19,-0.033941349
127.3409533,13.69522285,708.3314038,-3.63E-17,2.05E-16,-0.002425144
129.389721,14.09509392,706.2344152,-8.25E-20,7.43E-18,-0.022217857
130.5717384,15.56925533,705.1676177,1.01E-19,1.46E-17,0.01388332
131.7707698,14.85967793,704.2436917,8.94E-18,-8.16E-17,0.042157919
132.9637767,14.83077197,703.0655139,-9.94E-11,9.95E-10,0.056358577
135.3771244,14.94917933,701.0663768,-1.06E-10,9.94E-10,0.048037129
137.6953536,14.46756566,698.9366239,-8.51E-11,9.96E-10,0.062857384
141.8501089,14.20398739,695.3793363,-2.97E-19,-8.55E-18,0.069398944
143.2756715,14.71462657,693.6336034,1.17E-17,-2.55E-16,0.088009552
146.1168882,14.86954584,691.015698,1.46E-18,2.99E-17,0.097485183
144.1598442,14.0946749,691.5768204,5.99E-19,1.17E-17,0.102342351
148.3845978,15.46031849,688.2025694,1.02E-10,-9.95E-10,0.041547304
152.829756,17.69223289,684.854789,3.15E-19,1.16E-17,0.054560675
155.3915694,18.58008665,682.8836996,-8.49E-11,9.96E-10,0.072307357
157.1299173,19.02542607,681.5022296,-4.73E-18,7.43E-17,0.081680134
157.7649731,19.53507074,680.7091374,-1.14E-17,1.53E-16,0.087945411
159.4389497,20.47949269,679.190283,1.00E-17,-1.58E-16,0.099339542
160.817852,20.4082789,677.7286969,-8.26E-18,1.55E-16,0.109721426
161.3268267,20.52994265,676.8114417,-6.53E-18,1.54E-16,0.121508067
162.5516262,20.42530651,675.3684514,-2.46E-11,1.00E-09,0.137010326
165.0875388,21.28330157,672.9615735,-4.26E-18,1.76E-16,0.127390458
166.606013,22.05643012,670.8001895,-4.18E-18,9.82E-17,0.119072475
169.1033236,23.16110404,667.9176067,-1.20E-17,1.64E-16,0.089490411
172.3045901,23.94902328,662.8400181,-3.95E-11,9.99E-10,0.133081295
173.6796173,24.9427751,661.1775217,4.85E-19,7.54E-18,0.128642875
174.1003506,24.83431248,660.1643789,9.66E-19,1.66E-17,0.116953369
174.1142252,25.95836475,660.0080947,7.37E-20,1.50E-18,0.097890541
173.8317078,26.29852961,659.7700809,1.78E-17,-2.13E-16,0.091568261
174.3920772,27.43555929,658.954526,1.96E-17,-2.72E-16,0.105706728
175.3386834,27.82497623,657.8640915,-5.12E-19,-7.52E-18,0.135931017
175.7181552,28.14569018,657.2809334,1.28E-17,-1.91E-16,0.131325936
176.1496997,28.51388211,656.6412493,1.27E-17,-1.99E-16,0.130519469
176.3211856,28.31821784,656.1817272,1.00E-10,-9.95E-10,0.092594894
176.6166192,28.32122031,655.8222638,1.78E-17,-1.99E-16,0.102791265
176.7962998,28.43230794,655.479707,9.54E-11,-9.95E-10,0.097409558
176.6684339,28.5159827,655.3789989,-1.57E-17,1.87E-16,0.117835866
176.4740637,28.79469427,655.2820376,-1.00E-10,9.95E-10,0.094906991
177.164013,29.31275995,654.4493479,1.02E-10,-9.95E-10,0.094779779
177.4911475,29.50961942,653.9227205,-8.95E-11,9.96E-10,0.108495357
178.0953245,29.86638935,653.0710514,-1.10E-10,9.94E-10,0.089391563
178.7255273,30.0948034,652.1903553,-6.19E-19,-1.28E-17,0.096867288
179.1900346,30.38591562,651.5496273,5.40E-19,1.36E-17,0.079918471
180.452741,31.16377722,650.1301562,-8.95E-19,-2.06E-17,0.086931424
180.2495351,31.74944926,649.9481453,6.08E-19,1.14E-17,0.106942051
180.8850838,32.90005407,649.0615955,1.02E-10,-9.95E-10,0.110080961
181.8438067,33.14821071,647.7869381,-2.83E-17,2.42E-16,0.099598286
182.0925482,33.04047436,647.3437946,-2.13E-17,1.96E-16,0.104513191
182.4909786,32.92397976,646.8760256,-8.43E-19,-1.50E-17,0.112768738
182.632998,32.77801733,646.6196299,-1.48E-19,-2.83E-18,0.104591199
183.4189113,32.70740677,645.6925029,-9.80E-11,9.95E-10,0.110540001
183.618389,32.74684401,645.2652139,-2.83E-17,2.32E-16,0.097462535
184.2452463,32.91802543,644.5721729,-3.35E-19,-6.90E-18,0.096144665
185.0299708,33.77932575,643.5310185,2.32E-17,-2.10E-16,0.091250036
185.3028325,33.8682269,643.1387055,-1.38E-10,9.90E-10,0.073821492
184.5512455,33.96811177,643.6311542,3.61E-17,-2.46E-16,0.068075671
183.9442372,34.34133447,643.9129321,-5.13E-19,-1.41E-17,0.072108305
183.7694179,34.4532029,643.7640485,2.68E-17,-1.90E-16,0.082859785
184.1885559,34.38718211,643.3045971,-1.44E-10,9.90E-10,0.072366352
176.8441309,33.78711238,650.3830607,2.62E-19,7.56E-18,0.069204953
177.6406741,33.98037113,649.5400549,1.48E-10,-9.89E-10,0.073200812
177.744722,31.0606678,649.4344963,2.37E-19,7.60E-18,0.062255651
179.1299371,32.28474928,648.1842736,1.32E-10,-9.91E-10,0.078837542
179.7314182,32.83941316,647.5794137,4.05E-17,-2.44E-16,0.049903538
178.5550779,34.0061293,649.0215425,4.11E-19,9.88E-18,0.083737673
179.1051704,34.14889822,648.5103319,-1.86E-19,-4.28E-18,0.086694901
180.3768389,34.75968877,647.5120607,1.34E-10,-9.91E-10,0.088310326
181.4953177,34.97560368,646.5913952,5.88E-19,1.40E-17,0.084051106
178.8519192,34.53402883,649.0349118,3.77E-17,-2.47E-16,0.071003542
179.3414565,34.64727048,648.4612832,2.77E-19,6.51E-18,0.085115097
180.158195,34.83024855,647.6852926,1.49E-10,-9.89E-10,0.073735287
177.1620754,33.8462667,650.5043935,-3.28E-19,-7.48E-18,0.088429437
175.4266218,33.42924175,652.0799274,-3.75E-17,2.24E-16,0.073313744
175.0820634,33.26347979,652.5256645,3.12E-17,-1.90E-16,0.065100422
173.7255797,32.98240311,653.6532785,-1.78E-19,-1.02E-17,0.035024213
173.5874521,32.72240731,653.417447,-4.57E-17,2.51E-16,0.034625927
174.3261267,32.81839088,652.3228067,1.79E-10,-9.84E-10,0.039675233
175.2626745,33.18676559,651.1838277,3.80E-17,-2.06E-16,0.02746865
174.8276984,32.94907087,651.0740985,-1.98E-10,9.80E-10,0.020508662
174.1507568,32.59624259,651.3729198,1.04E-19,1.03E-17,0.020251748
173.7506236,32.26276822,651.6353503,-2.09E-10,9.78E-10,0.007122825
172.9921121,31.67135761,651.8689413,4.92E-17,-2.35E-16,0.016022767
172.0706128,31.11584007,652.6166604,5.20E-17,-2.49E-16,0.001937827
171.2174992,30.71089418,653.2759421,-4.98E-17,2.41E-16,0.010069092
170.3465259,29.34833421,653.8585189,-1.45E-20,-1.47E-17,0.002439682
171.4470139,29.95979178,653.2618478,-1.87E-10,9.82E-10,0.019258561
172.5782039,30.30072047,652.492921,-5.89E-20,-1.71E-17,0.00690377
171.9644148,29.61701075,652.9789402,-7.99E-21,1.95E-18,-0.011655847
173.3112192,30.29862384,652.1900112,-1.77E-10,9.84E-10,0.029353803
173.1969388,30.37039807,652.2485857,-2.57E-17,1.55E-16,0.032317107
172.9504664,30.25340315,652.4961278,-1.46E-19,-7.45E-18,0.039267798
173.033866,30.28793891,652.5137069,3.37E-19,7.75E-18,0.086876863
173.7078439,30.38988606,652.0174682,2.55E-17,-1.91E-16,0.079578363
177.5256188,31.24933789,648.7540734,-7.14E-19,-1.62E-17,0.08806642
178.6944212,31.66770496,647.9444033,-2.18E-19,-5.35E-18,0.081533429
181.9145606,32.38811255,644.9835931,1.11E-10,-9.94E-10,0.09754756
183.7351502,32.84923328,643.4296626,1.39E-10,-9.90E-10,0.069209054
183.0302979,32.74854019,644.0174358,-1.04E-19,-3.18E-18,0.065388707
185.0008324,33.12756513,642.3080649,3.72E-20,1.17E-18,0.063731769
184.4717713,33.33177518,642.7882098,-4.34E-19,-1.24E-17,0.070364386
185.3117162,33.41556171,642.121833,3.18E-17,-1.90E-16,0.049116846
186.0021782,33.50509508,641.5306787,-2.26E-19,-8.04E-18,0.056136434
184.7555273,33.25912209,642.7579811,3.43E-17,-1.88E-16,0.036131707
185.796206,33.25942214,641.7866716,3.16E-17,-2.01E-16,0.047201059
186.2003916,33.18387385,641.3585851,4.05E-17,-2.47E-16,0.04389335
186.3021874,33.21279672,641.2030949,4.02E-17,-2.28E-16,0.046886034
184.5682829,32.64030128,642.7558966,-3.35E-17,1.98E-16,0.035999023
185.3703311,32.70732098,642.1677248,1.53E-10,-9.88E-10,0.053091154
183.8390278,32.1256845,643.2034091,3.75E-17,-2.69E-16,0.050821609
184.7457009,32.19591551,642.3723796,-3.86E-17,2.53E-16,0.047648839
182.3514917,31.45599665,644.5566238,-1.61E-10,9.87E-10,0.041375187
182.6517192,31.30302998,644.0952461,-1.59E-10,9.87E-10,0.042759823
181.8193938,31.0243337,644.7841518,3.02E-17,-1.80E-16,0.050283817
182.3283744,31.19076029,644.5790832,1.49E-10,-9.89E-10,0.052464178
182.823618,30.90666083,644.039576,1.13E-19,4.12E-18,0.054990783
183.4025257,31.07734975,643.5977082,1.56E-10,-9.88E-10,0.043942563
184.1584555,31.09744478,643.0293651,3.13E-17,-2.14E-16,0.042685731
182.5083701,30.66387906,644.3975799,4.12E-19,1.93E-17,0.042313859
183.5511772,30.6412828,643.5002771,-3.91E-17,2.37E-16,0.039879197
183.2312923,30.71836278,643.9298681,-2.58E-19,-1.26E-17,0.040902139
183.1370712,31.02189766,644.2684975,-5.85E-20,-3.20E-18,0.036582894
184.2129459,31.37156359,643.2580584,-1.63E-19,-8.44E-18,0.038579281
185.591953,31.96422101,642.0878054,1.61E-10,-9.87E-10,0.040308326
184.5654425,31.89869621,642.9719279,4.02E-17,-2.55E-16,0.039412145
185.762933,32.14749447,641.9427641,5.84E-20,3.42E-18,0.034167236
186.7445625,32.68053603,640.9983165,-2.33E-19,-1.15E-17,0.040632311
188.5187676,33.69058038,639.7092577,2.35E-19,1.09E-17,0.043229662
186.9059359,33.64108241,641.281949,-5.34E-20,-2.21E-18,0.048345315
185.241016,33.49334722,642.8148928,3.64E-17,-2.59E-16,0.061784767
184.227527,33.59561426,643.7367203,3.06E-17,-1.83E-16,0.05881165
183.4620755,33.52294287,644.4392457,-8.63E-20,-2.87E-18,0.060079786
185.4512839,34.30671597,642.5796753,-3.87E-19,-1.25E-17,0.062084764
186.2516262,33.03876774,641.77892,-2.16E-19,-6.10E-18,0.070835365
188.2023725,34.14369064,640.0289845,-2.69E-17,2.05E-16,0.077632836
188.489542,34.29594856,639.833004,1.24E-10,-9.92E-10,0.086722803
188.6916547,34.48152406,639.7248941,-1.15E-10,9.93E-10,0.096728838
189.1749855,34.9195432,639.350124,-9.65E-19,-1.53E-17,0.12580985
189.347394,35.31181052,639.3350452,-4.09E-19,-6.11E-18,0.132633608
186.5381456,35.20244754,642.0339295,1.50E-17,-2.39E-16,0.160112504
183.9610171,35.0947421,644.4222846,-4.82E-19,-6.59E-18,0.146191665
182.2104694,34.66178347,645.9737445,4.08E-17,-5.07E-16,0.136293404
182.3338961,34.68641759,645.9686688,1.26E-18,1.45E-17,0.172732058
180.2533543,34.42115973,647.8798486,8.66E-11,-9.96E-10,0.13466429
181.3474193,34.61350304,646.9956055,-1.81E-17,1.85E-16,0.133677847
181.5698098,34.60097076,646.9027523,-8.03E-11,9.97E-10,0.14040468
181.5969899,34.49730603,646.8619236,1.10E-18,1.63E-17,0.134915808
182.4096404,34.87832699,646.2886174,-1.20E-18,-1.85E-17,0.12934018
182.8440289,35.13691873,646.0007711,2.22E-17,-1.77E-16,0.115549721
182.6957589,35.03672189,646.211931,-2.30E-17,2.07E-16,0.10232477
182.624992,35.31673429,646.396455,8.28E-19,1.73E-17,0.095599641
182.9290728,35.37391137,646.1459119,-1.94E-17,1.56E-16,0.09219453
182.0913466,35.03577825,646.8761753,6.52E-17,-4.47E-16,0.075414501
181.3494792,34.55628054,647.5686855,3.15E-17,-2.51E-16,0.092413754
181.2516177,34.53828049,647.6903385,-2.91E-17,2.54E-16,0.101691229
181.1397083,34.30610464,647.7153843,-1.21E-10,9.93E-10,0.098813532
181.6295377,34.33070838,647.2284356,4.40E-19,8.55E-18,0.102851918
180.8237591,34.11152048,647.8795453,7.45E-20,1.41E-18,0.100799165
180.0227223,33.86214178,648.5466169,1.21E-10,-9.93E-10,0.097062719
179.7085575,33.77907242,648.7505967,-4.83E-19,-1.03E-17,0.093533418
179.2815721,33.62538938,649.1387228,2.36E-17,-1.97E-16,0.099071241
178.6587363,33.45621421,649.6497178,1.31E-10,-9.91E-10,0.08703678
177.818881,33.30332501,650.2949509,3.02E-17,-2.09E-16,0.063856597
180.2764739,33.8937263,648.183646,3.60E-20,1.02E-18,0.064210735
179.0751439,33.50674263,649.1801863,9.05E-20,3.17E-18,0.057084761
179.6979413,33.4369444,648.7007902,-1.51E-10,9.89E-10,0.065592293
179.4474316,33.18156778,649.067544,1.24E-20,9.49E-19,0.026067565
179.3115437,33.13531092,649.2421592,7.21E-20,7.87E-18,0.019174051
180.282527,33.33246027,648.3532816,-1.68E-10,9.86E-10,0.046442035
180.0731483,33.71731839,648.6620988,4.05E-17,-2.47E-16,0.053517274
180.3341533,33.71761107,648.4813559,1.52E-10,-9.88E-10,0.065102207
182.1985555,34.30714174,646.9729109,-1.58E-19,-7.22E-18,0.042749524
183.4541337,34.73759579,645.9607255,-4.12E-17,2.46E-16,0.052596653
181.8701176,34.14418868,647.2803576,-1.61E-10,9.87E-10,0.056686766
182.595347,34.22208605,646.6290229,1.59E-10,-9.87E-10,0.058033968
183.2868965,34.31744151,646.0566574,-3.32E-19,-1.10E-17,0.060116023
183.4476202,34.2580963,645.8631205,-2.28E-17,1.29E-16,0.06988478
182.9691844,33.90839204,646.1425915,-3.87E-19,-8.77E-18,0.088214712
179.8633774,32.94677287,648.8523893,2.06E-17,-1.57E-16,0.073693513
181.2861473,32.93573399,647.5902615,-1.89E-19,-4.11E-18,0.092021236
182.5754584,33.25455732,646.4441933,-3.20E-17,2.48E-16,0.082792093
183.2148283,33.34375821,645.9052133,3.43E-17,-2.43E-16,0.074067628
180.4272303,32.56016471,648.2520653,-9.43E-20,-1.61E-18,0.116758341
180.9523708,32.56557339,647.8578339,-1.10E-18,-1.76E-17,0.124746606
182.0112606,33.17416429,647.1587372,-1.56E-19,-3.18E-18,0.098127761
183.0372906,33.55977298,646.3149566,8.92E-20,1.38E-18,0.128845237
183.3591413,33.72355224,645.9296908,2.45E-17,-2.46E-16,0.115399751
182.9144773,33.69911324,646.3884654,6.49E-11,-9.98E-10,0.149468411
181.8689719,33.55907515,647.4629634,9.72E-19,1.47E-17,0.133010802
182.0931537,33.71504114,647.465635,-7.22E-11,9.97E-10,0.143213958
181.6656299,33.77171004,647.9176816,1.26E-18,1.50E-17,0.167158488
182.1856282,33.80879043,647.5377209,-1.38E-19,-1.72E-18,0.159627697
182.5035421,33.81067694,647.4345893,-1.14E-17,2.45E-16,0.170650565
181.2498804,33.69704927,648.7115147,5.55E-11,-9.98E-10,0.160875024
181.5486877,33.80733745,648.7676307,-9.84E-18,1.40E-16,0.155785372
183.7945607,34.42877499,647.0828961,-8.31E-18,2.52E-16,0.182433179
183.5028807,34.33234003,647.5344839,-5.77E-19,-6.75E-18,0.171589548
184.3231157,34.62776079,647.1029373,-3.08E-11,1.00E-09,0.186926699
185.132644,34.87475691,646.6467919,-1.40E-19,-1.41E-18,0.197916624
185.7148022,35.17711002,646.5331496,3.91E-19,4.22E-18,0.186374567
183.5171336,35.1756351,648.5721308,8.41E-18,-1.93E-16,0.181269768
184.3978917,35.5835891,648.1920791,-2.53E-11,1.00E-09,0.197322813
185.0359671,35.80234301,647.9690192,-2.08E-18,-1.88E-17,0.221242464
186.0587866,36.01793365,647.2780917,6.40E-18,-2.47E-16,0.197378345
186.5264257,36.12370256,647.0873076,9.67E-10,-4.10E-08,0.199305219
186.4810527,35.79537387,647.2811994,4.84E-18,-1.92E-16,0.201273871
185.6618764,33.61118342,648.2165239,-7.11E-19,-7.29E-18,0.195451377
184.9569512,32.85281714,648.9390087,-6.29E-19,-6.72E-18,0.186462392
184.0735014,32.11672585,649.7284091,2.94E-11,-1.00E-09,0.175402961
185.6522689,33.78247316,648.6882883,-6.66E-18,2.42E-16,0.187173148
185.7270858,33.02613983,648.689411,1.47E-18,1.66E-17,0.177254247
185.7245354,33.69002304,648.6927912,2.64E-19,2.85E-18,0.185301017
186.2431865,33.20910881,648.5441986,-6.12E-18,2.59E-16,0.179622612
183.6259914,33.06170374,651.0236067,4.70E-18,-2.09E-16,0.181775574
183.8201198,32.8224338,650.8727119,-3.37E-11,9.99E-10,0.175080885
184.3593134,32.31660661,650.3921104,-1.85E-19,-2.10E-18,0.175764148
184.5033522,32.23358117,650.1983111,-6.27E-18,1.88E-16,0.177932891
184.8448654,32.35122504,649.8520732,-1.43E-17,2.28E-16,0.154031804
184.8092381,32.1364013,649.7850703,-5.08E-11,9.99E-10,0.153340099
184.8432099,32.20275546,649.7824466,-1.14E-17,2.42E-16,0.160350222
185.3617701,33.93003133,649.2674019,-4.45E-11,9.99E-10,0.168389394
185.9324929,33.49506603,648.9209334,1.19E-17,-2.41E-16,0.164058306
185.5882656,33.07758993,649.1742415,4.52E-11,-9.99E-10,0.16299787
184.9633993,32.60582456,649.7445214,7.02E-19,8.84E-18,0.158658357
185.2369728,32.91828977,649.629864,-3.40E-17,4.43E-16,0.131955538
185.8898336,33.74695108,649.1026938,-6.13E-19,-7.79E-18,0.157006168
184.9435899,34.12881707,649.848334,-5.69E-11,9.98E-10,0.15748564
184.5424876,34.2742594,650.1097601,-6.14E-19,-9.05E-18,0.135485655
185.8957347,33.5946955,649.3586754,-2.11E-10,2.99E-09,0.140234227
182.9381135,32.74711148,651.85577,-8.17E-11,9.97E-10,0.127628538
184.1418607,33.77725562,651.0733915,1.58E-17,-2.20E-16,0.126920684
184.6150098,33.90306377,650.820998,-1.58E-18,-2.31E-17,0.135835699
184.9907793,33.94842369,650.5634818,1.54E-17,-1.91E-16,0.138352467
184.8075689,34.07273094,650.5165555,-3.95E-19,-5.64E-18,0.139765362
184.1600287,33.02483234,650.9067625,-7.67E-11,9.97E-10,0.13275168
184.2506731,32.66628448,650.7526958,1.61E-17,-1.96E-16,0.126878229
184.573654,32.38461229,650.3986638,-9.58E-11,9.95E-10,0.109763829
184.6032508,32.36156048,650.3181937,-4.65E-20,-7.05E-19,0.13183288
184.7712775,32.35279414,650.1143046,-2.21E-17,2.51E-16,0.115324447
184.7692727,32.00744308,650.0087897,-2.18E-17,2.41E-16,0.117328526
185.2607865,31.98914188,649.5461508,-8.63E-11,9.96E-10,0.11646665
186.2436735,32.10299869,648.5962274,2.05E-19,4.42E-18,0.09264196
186.4422301,32.02122084,648.3329471,5.07E-20,1.02E-18,0.099627716
186.8518876,31.96727134,647.8907626,4.39E-19,8.77E-18,0.099935339
186.978356,31.9287179,647.6774785,-9.76E-11,9.95E-10,0.103018198
186.8616759,31.63816606,647.6940569,3.73E-19,8.85E-18,0.084232519
187.1384323,31.2018748,647.3637106,2.15E-17,-2.17E-16,0.085553423
187.3766,31.09183816,647.1309362,-6.98E-20,-1.56E-18,0.089479611
187.4245529,30.86135956,647.032132,9.68E-11,-9.95E-10,0.097858108
187.5321279,30.73358889,646.9054055,1.17E-10,-9.93E-10,0.076362646
187.4604379,30.65799771,646.9177918,2.60E-17,-2.36E-16,0.090685407
187.5203295,30.51229932,646.8296292,6.67E-19,1.41E-17,0.094244258
187.6169229,30.42128088,646.7239108,-1.90E-17,1.91E-16,0.097827847
187.5752996,30.20797194,646.7290994,-2.70E-17,2.55E-16,0.080671008
187.6048635,30.04703472,646.6511821,2.38E-17,-1.96E-16,0.07022753
186.8438425,29.40359308,647.2238922,-1.03E-10,9.95E-10,0.084594575
186.8284265,29.46958423,647.2405956,-5.97E-20,-2.32E-18,0.051468607
185.9314344,29.17936193,648.0046404,1.19E-10,-9.93E-10,0.068410494
186.4425291,29.26009094,647.5367344,-3.05E-17,2.51E-16,0.063732418
186.461638,29.13390043,647.4904511,-2.73E-17,1.96E-16,0.050213351
186.0295774,28.73311184,647.8774235,1.45E-10,-9.89E-10,0.039426749
185.7019314,29.10032951,648.2092489,-2.71E-19,-1.03E-17,0.052652195
185.4897631,28.92538077,648.4529129,3.92E-17,-2.68E-16,0.026774279
185.1961055,28.75149319,648.7241845,-7.87E-20,-7.05E-18,0.022347364
184.7013036,28.51866315,649.203174,7.44E-17,-4.57E-16,0.017551119
184.6578278,28.38732409,649.1103629,-2.87E-17,1.44E-16,-0.008511952
185.2253237,28.35229927,648.5565336,-1.87E-10,9.82E-10,-0.004500519
184.9074338,28.20848098,648.7324308,2.44E-20,6.17E-18,0.00792598
186.4370372,31.38727095,647.4396565,3.45E-17,-1.85E-16,0.023959227
187.2635361,31.08374327,646.6911774,6.22E-17,-2.46E-16,-0.056746881
187.9086174,30.85046354,646.1138896,-1.90E-10,9.82E-10,0.003174644
187.7439202,30.38280268,646.0318297,2.04E-10,-9.79E-10,-0.013629423
187.5959598,30.08708989,645.9608663,-1.54E-19,1.13E-17,-0.027168318
187.7300289,29.78175545,645.5705524,3.77E-17,-1.94E-16,0.000119098
187.8636998,29.788901,645.2533047,-3.35E-17,1.61E-16,-0.03357608
188.2632661,29.83167612,644.5762737,-5.92E-17,2.38E-16,-0.052382522
188.9845631,29.86584873,643.6010869,-2.33E-10,9.73E-10,-0.046864269
